FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
272.674504950,0.461040050,0.432120681,0.488815248
272.725697570,0.461131305,0.432120681,0.488815248
272.776890189,0.461219430,0.432365149,0.488817900
272.828082808,0.461289644,0.432365149,0.488817900
272.879275428,0.461374462,0.432365149,0.488829315
272.930468047,0.461477429,0.432365149,0.489291608
272.981660666,0.461551160,0.432367146,0.489379078
273.032853285,0.461654186,0.432367146,0.489379078
273.084045905,0.461720318,0.432385862,0.489379078
273.135238524,0.461819291,0.432385862,0.489762485
273.186431143,0.461916000,0.432385862,0.489762485
273.237623762,0.461999774,0.432385862,0.489762485
273.288816382,0.462074637,0.432385862,0.489762485
273.340009001,0.462154388,0.432385862,0.489922494
273.391201620,0.462227464,0.432848603,0.489922494
273.442394239,0.462303847,0.432848603,0.489922494
273.493586859,0.462368488,0.432848603,0.489922494
273.544779478,0.462449759,0.432848603,0.489922494
273.595972097,0.462531358,0.433977455,0.489922494
273.647164716,0.462601930,0.434309632,0.490115315
273.698357336,0.462678283,0.434309632,0.490408689
273.749549955,0.462754458,0.434559464,0.490408689
273.800742574,0.462835461,0.434559464,0.490415335
273.851935194,0.462902725,0.434559464,0.490549058
273.903127813,0.462962836,0.434559464,0.490549058
273.954320432,0.463035107,0.434559464,0.490549058
274.005513051,0.463119984,0.434559464,0.490822017
274.056705671,0.463200569,0.434559464,0.490822017
274.107898290,0.463274777,0.434745044,0.490822017
274.159090909,0.463361770,0.434745044,0.490822017
274.210283528,0.463451654,0.434745044,0.490822017
274.261476148,0.463531315,0.434745044,0.490822017
274.312668767,0.463607401,0.434745044,0.490983605
274.363861386,0.463707268,0.434745044,0.490983605
274.415054005,0.463788092,0.435013264,0.490983605
274.466246625,0.463846177,0.435013264,0.490983605
274.517439244,0.463908434,0.435013264,0.490983605
274.568631863,0.463996828,0.435013264,0.491214067
274.619824482,0.464069605,0.435120434,0.491242707
274.671017102,0.464131832,0.435120434,0.491242707
274.722209721,0.464220345,0.435146451,0.491449147
274.773402340,0.464299172,0.435414881,0.491615176
274.824594959,0.464375973,0.435414881,0.491615176
274.875787579,0.464443982,0.435414881,0.492248058
274.926980198,0.464517206,0.435609341,0.492248058
274.978172817,0.464613348,0.436270326,0.492307693
275.029365437,0.464705557,0.436270326,0.492307693
275.080558056,0.464800358,0.436270326,0.492307693
275.131750675,0.464884013,0.436270326,0.492307693
275.182943294,0.464974850,0.436270326,0.492372870
275.234135914,0.465044081,0.436392903,0.492372870
275.285328533,0.465118885,0.436392903,0.492372870
275.336521152,0.465194583,0.436392903,0.492418200
275.387713771,0.465301186,0.436392903,0.492910773
275.438906391,0.465348870,0.436392903,0.493249327
275.490099010,0.465440452,0.436444432,0.493249327
275.541291629,0.465536714,0.436444432,0.493249327
275.592484248,0.465605646,0.436514527,0.493410200
275.643676868,0.465676963,0.436514527,0.493410200
275.694869487,0.465748489,0.436781615,0.493595213
275.746062106,0.465798765,0.436820090,0.493595213
275.797254725,0.465868384,0.437043786,0.493595213
275.848447345,0.465952337,0.437337935,0.494067788
275.899639964,0.466027170,0.437397033,0.494126856
275.950832583,0.466083884,0.437397033,0.494126856
276.002025203,0.466153175,0.437397033,0.494126856
276.053217822,0.466237307,0.437397033,0.494126856
276.104410441,0.466321588,0.437397033,0.494126856
276.155603060,0.466396421,0.437397033,0.494126856
276.206795680,0.466495782,0.437397033,0.494126856
276.257988299,0.466569394,0.438174278,0.494126856
276.309180918,0.466640085,0.438174278,0.494573653
276.360373537,0.466726869,0.438174278,0.494573653
276.411566157,0.466806322,0.438493729,0.494573653
276.462758776,0.466890126,0.438493729,0.494573653
276.513951395,0.466971010,0.438868612,0.494578809
276.565144014,0.467037380,0.438868612,0.494578809
276.616336634,0.467097521,0.438868612,0.494578809
276.667529253,0.467169195,0.438868612,0.495348841
276.718721872,0.467237830,0.438868612,0.495348841
276.769914491,0.467311293,0.439003438,0.495348841
276.821107111,0.467389703,0.439003438,0.495348841
276.872299730,0.467485636,0.439003438,0.495348841
276.923492349,0.467565417,0.439330548,0.495443255
276.974684968,0.467654526,0.439613521,0.495495498
277.025877588,0.467741400,0.439862549,0.495693028
277.077070207,0.467848271,0.439862549,0.495693028
277.128262826,0.467945546,0.439862549,0.495693028
277.179455446,0.468046218,0.439862549,0.495693028
277.230648065,0.468115658,0.439862549,0.495915025
277.281840684,0.468193799,0.440106481,0.496157140
277.333033303,0.468265086,0.440106481,0.496157140
277.384225923,0.468330681,0.440106481,0.496899217
277.435418542,0.468400210,0.440167367,0.496899217
277.486611161,0.468466818,0.440167367,0.496899217
277.537803780,0.468539774,0.440167367,0.496899217
277.588996400,0.468627006,0.440167367,0.496899217
277.640189019,0.468734533,0.440693438,0.496899217
277.691381638,0.468815833,0.440693438,0.496899217
277.742574257,0.468874574,0.440795153,0.496899217
277.793766877,0.468951911,0.441004187,0.496899217
277.844959496,0.469028920,0.441004187,0.496899217
277.896152115,0.469099253,0.441004187,0.497133493
277.947344734,0.469182909,0.441004187,0.497637808
277.998537354,0.469250113,0.441004187,0.497637808
278.049729973,0.469316781,0.441004187,0.497674406
278.100922592,0.469380975,0.441004187,0.497674406
278.152115212,0.469465852,0.441029906,0.497674406
278.203307831,0.469537348,0.441605836,0.497674406
278.254500450,0.469627142,0.441659451,0.497674406
278.305693069,0.469709426,0.441659451,0.498757243
278.356885689,0.469786555,0.441659451,0.498757243
278.408078308,0.469859421,0.441659451,0.498757243
278.459270927,0.469947517,0.441659451,0.498757243
278.510463546,0.470033079,0.441659451,0.498757243
278.561656166,0.470102906,0.441659451,0.498757243
278.612848785,0.470180511,0.441659451,0.498757243
278.664041404,0.470237732,0.441659451,0.498757243
278.715234023,0.470340282,0.442518234,0.498757243
278.766426643,0.470415205,0.442518234,0.498802871
278.817619262,0.470486641,0.442518234,0.498802871
278.868811881,0.470569879,0.442518234,0.498802871
278.920004500,0.470657200,0.442518234,0.498802871
278.971197120,0.470716119,0.442518234,0.499159664
279.022389739,0.470794380,0.442677826,0.499159664
279.073582358,0.470854163,0.442677826,0.499159664
279.124774977,0.470923424,0.442677826,0.499224812
279.175967597,0.471003711,0.443521589,0.499224812
279.227160216,0.471092582,0.443521589,0.499600947
279.278352835,0.471154988,0.443521589,0.499600947
279.329545455,0.471232861,0.443521589,0.500000000
279.380738074,0.471338570,0.443521589,0.500000000
279.431930693,0.471424371,0.443521589,0.500000000
279.483123312,0.471498787,0.443521589,0.500000000
279.534315932,0.471599549,0.443521589,0.500000000
279.585508551,0.471655905,0.443521589,0.500000000
279.636701170,0.471722722,0.443667442,0.500399053
279.687893789,0.471791714,0.443667442,0.500399053
279.739086409,0.471881539,0.443667442,0.500399053
279.790279028,0.471949965,0.443667442,0.500399053
279.841471647,0.472024113,0.443667442,0.500399053
279.892664266,0.472085238,0.443781942,0.500399053
279.943856886,0.472165763,0.443781942,0.500399053
279.995049505,0.472249329,0.443781942,0.500414252
280.046242124,0.472315729,0.443781942,0.500414252
280.097434743,0.472395509,0.443983406,0.500859082
280.148627363,0.472463012,0.443986833,0.500859082
280.199819982,0.472531140,0.443986833,0.500859082
280.251012601,0.472607106,0.443986833,0.500859082
280.302205221,0.472684383,0.443986833,0.500859082
280.353397840,0.472764403,0.443986833,0.501197100
280.404590459,0.472845346,0.444052875,0.501197100
280.455783078,0.472918570,0.444052875,0.501197100
280.506975698,0.473002285,0.444256753,0.501251042
280.558168317,0.473082691,0.444256753,0.501647472
280.609360936,0.473146617,0.444256753,0.501647472
280.660553555,0.473214775,0.444343060,0.501647472
280.711746175,0.473286778,0.444535732,0.501862168
280.762938794,0.473340571,0.444535732,0.501862168
280.814131413,0.473422796,0.444535732,0.501862168
280.865324032,0.473499656,0.444535732,0.501862168
280.916516652,0.473574162,0.444535732,0.501995206
280.967709271,0.473662794,0.444535732,0.501995206
281.018901890,0.473756284,0.444537818,0.501995206
281.070094509,0.473806471,0.444537818,0.502047479
281.121287129,0.473879725,0.444537818,0.502047479
281.172479748,0.473961920,0.444537818,0.502047479
281.223672367,0.474012196,0.444537818,0.502047479
281.274864986,0.474102169,0.445182711,0.502116859
281.326057606,0.474186271,0.445623338,0.502471149
281.377250225,0.474261791,0.445623338,0.502471149
281.428442844,0.474314094,0.445623338,0.502471149
281.479635464,0.474391878,0.445623338,0.502471149
281.530828083,0.474457115,0.445623338,0.502471149
281.582020702,0.474520445,0.445623338,0.502577305
281.633213321,0.474590778,0.445623338,0.502577305
281.684405941,0.474653721,0.445623338,0.503361344
281.735598560,0.474713504,0.445623338,0.503361344
281.786791179,0.474778742,0.445623338,0.503523886
281.837983798,0.474862009,0.445623338,0.503523886
281.889176418,0.474920899,0.445623338,0.503523886
281.940369037,0.475014091,0.445623338,0.503523886
281.991561656,0.475076407,0.445623338,0.503523886
282.042754275,0.475154161,0.446507514,0.503523886
282.093946895,0.475218087,0.446507514,0.503523886
282.145139514,0.475298554,0.446696043,0.503523886
282.196332133,0.475375414,0.446696043,0.503643751
282.247524752,0.475449622,0.446843863,0.503753126
282.298717372,0.475538641,0.446843863,0.503753126
282.349909991,0.475597054,0.446843863,0.503753126
282.401102610,0.475661248,0.446843863,0.503753126
282.452295230,0.475747973,0.447513819,0.504453421
282.503487849,0.475846499,0.447513819,0.504453421
282.554680468,0.475916773,0.447513819,0.504453421
282.605873087,0.475974977,0.447933882,0.504453421
282.657065707,0.476037771,0.447933882,0.504792333
282.708258326,0.476119399,0.447933882,0.504893959
282.759450945,0.476205617,0.447933882,0.504942358
282.810643564,0.476265043,0.447992712,0.504942358
282.861836184,0.476344973,0.447992712,0.505090058
282.913028803,0.476408184,0.448105425,0.505090058
282.964221422,0.476496041,0.448458135,0.505090058
283.015414041,0.476561964,0.448458135,0.505340993
283.066606661,0.476636916,0.448479742,0.505982935
283.117799280,0.476717353,0.448479742,0.505982935
283.168991899,0.476797074,0.448479742,0.505982935
283.220184518,0.476873487,0.448504984,0.505982935
283.271377138,0.476948619,0.448504984,0.506162703
283.322569757,0.477036893,0.448504984,0.506162703
283.373762376,0.477104157,0.448706508,0.506162703
283.424954995,0.477167845,0.449339211,0.506162703
283.476147615,0.477219135,0.449339211,0.506162703
283.527340234,0.477300316,0.449339211,0.506162703
283.578532853,0.477360904,0.449339211,0.506162703
283.629725473,0.477431059,0.449339211,0.506393850
283.680918092,0.477510542,0.449339211,0.506517708
283.732110711,0.477572381,0.449339211,0.506525278
283.783303330,0.477635562,0.449339211,0.506619573
283.834495950,0.477712899,0.449409783,0.506619573
283.885688569,0.477811217,0.449409783,0.506708741
283.936881188,0.477885336,0.449409783,0.506783724
283.988073807,0.477967709,0.449409783,0.507246375
284.039266427,0.478043199,0.449409783,0.507258773
284.090459046,0.478127986,0.449598581,0.507413507
284.141651665,0.478221804,0.449598581,0.507413507
284.192844284,0.478296787,0.450209200,0.507439315
284.244036904,0.478380054,0.450209200,0.508016884
284.295229523,0.478459090,0.450209200,0.508016884
284.346422142,0.478528500,0.450490624,0.508098900
284.397614761,0.478586733,0.450490624,0.508098900
284.448807381,0.478668630,0.450793654,0.508156598
284.500000000,0.478734463,0.451046020,0.508156598
284.551192619,0.478811949,0.451046020,0.508156598
284.602385239,0.478897095,0.451046020,0.508156598
284.653577858,0.478957891,0.451046020,0.508196712
284.704770477,0.479025126,0.451046020,0.508237243
284.755963096,0.479097903,0.451046020,0.508237243
284.807155716,0.479174197,0.451046020,0.508237243
284.858348335,0.479261488,0.451096117,0.508237243
284.909540954,0.479321897,0.451096117,0.508237243
284.960733573,0.479379147,0.451096117,0.508379877
285.011926193,0.479434878,0.451096117,0.508379877
285.063118812,0.479498595,0.451096117,0.508547008
285.114311431,0.479568779,0.451096117,0.508547008
285.165504050,0.479657114,0.451096117,0.509243727
285.216696670,0.479735285,0.451096117,0.509243727
285.267889289,0.479802459,0.451096117,0.509383380
285.319081908,0.479878843,0.451282054,0.509383380
285.370274527,0.479945332,0.451400340,0.509383380
285.421467147,0.480022162,0.451400340,0.509383380
285.472659766,0.480089068,0.451400340,0.509418488
285.523852385,0.480152667,0.451400340,0.509418488
285.575045005,0.480221570,0.451400340,0.509418488
285.626237624,0.480286419,0.451400340,0.509418488
285.677430243,0.480352759,0.452136755,0.509418488
285.728622862,0.480425715,0.452249408,0.509418488
285.779815482,0.480512887,0.452696741,0.509704649
285.831008101,0.480577141,0.452696741,0.509704649
285.882200720,0.480648369,0.452798665,0.509704649
285.933393339,0.480723143,0.452798665,0.509704649
285.984585959,0.480777353,0.452798665,0.509704649
286.035778578,0.480865121,0.452863425,0.509865820
286.086971197,0.480926156,0.452863425,0.509865820
286.138163816,0.480998099,0.452863425,0.510237515
286.189356436,0.481062561,0.452863425,0.510291576
286.240549055,0.481135190,0.452991456,0.510291576
286.291741674,0.481206924,0.452991456,0.510291576
286.342934293,0.481284797,0.453166813,0.510931194
286.394126913,0.481378585,0.453166813,0.510931194
286.445319532,0.481457144,0.453166813,0.510931194
286.496512151,0.481541216,0.453166813,0.510931194
286.547704770,0.481634557,0.453625619,0.510931194
286.598897390,0.481690913,0.453625619,0.511419237
286.650090009,0.481773049,0.453625619,0.511419237
286.701282628,0.481846333,0.453968257,0.511419237
286.752475248,0.481928408,0.454303473,0.511419237
286.803667867,0.481994867,0.454393297,0.511419237
286.854860486,0.482054204,0.454468817,0.511430979
286.906053105,0.482101858,0.454468817,0.511430979
286.957245725,0.482160211,0.454468817,0.511430979
287.008438344,0.482230186,0.454468817,0.511430979
287.059630963,0.482301444,0.454468817,0.511430979
287.110823582,0.482379705,0.454623282,0.512361467
287.162016202,0.482450932,0.454700857,0.512361467
287.213208821,0.482519239,0.454700857,0.512361467
287.264401440,0.482596785,0.455149502,0.512361467
287.315594059,0.482666403,0.455149502,0.512361467
287.366786679,0.482754260,0.455149502,0.512361467
287.417979298,0.482834190,0.455149502,0.512361467
287.469171917,0.482899547,0.455149502,0.512361467
287.520364536,0.482967347,0.455621302,0.512361467
287.571557156,0.483062625,0.455621302,0.512361467
287.622749775,0.483145177,0.456066936,0.512570977
287.673942394,0.483230531,0.456066936,0.513035357
287.725135014,0.483319223,0.456078082,0.513035357
287.776327633,0.483380497,0.456078082,0.513102293
287.827520252,0.483439684,0.456078082,0.513102293
287.878712871,0.483498484,0.456155151,0.513124466
287.929905491,0.483577430,0.456155151,0.513124466
287.981098110,0.483646542,0.456155151,0.513124466
288.032290729,0.483730644,0.456155151,0.513124466
288.083483348,0.483810782,0.456155151,0.513124466
288.134675968,0.483862609,0.456155151,0.513124466
288.185868587,0.483928472,0.456155151,0.513124466
288.237061206,0.484000862,0.456155151,0.513124466
288.288253825,0.484058708,0.456352621,0.513124466
288.339446445,0.484123707,0.456735045,0.513557911
288.390639064,0.484200299,0.456735045,0.513557911
288.441831683,0.484285951,0.456735045,0.513557911
288.493024302,0.484348625,0.456735045,0.513557911
288.544216922,0.484426260,0.456810623,0.513557911
288.595409541,0.484516025,0.456810623,0.513704002
288.646602160,0.484582335,0.456810623,0.513704002
288.697794779,0.484645754,0.456876457,0.513994932
288.748987399,0.484703004,0.456876457,0.513994932
288.800180018,0.484772295,0.456876457,0.513994932
288.851372637,0.484840393,0.456876457,0.514003277
288.902565257,0.484914511,0.456965387,0.514003277
288.953757876,0.484968722,0.456965387,0.514003277
289.004950495,0.485041261,0.456965387,0.514003277
289.056143114,0.485100865,0.456965387,0.514003277
289.107335734,0.485185057,0.457641184,0.514003277
289.158528353,0.485253900,0.457641184,0.514003277
289.209720972,0.485330820,0.457841486,0.514003277
289.260913591,0.485403687,0.458091289,0.514170051
289.312106211,0.485477448,0.458091289,0.514170051
289.363298830,0.485556394,0.458091289,0.514170051
289.414491449,0.485617995,0.458119661,0.514170051
289.465684068,0.485688657,0.458119661,0.514285743
289.516876688,0.485754818,0.458119661,0.514285743
289.568069307,0.485819757,0.458119661,0.514285743
289.619261926,0.485900074,0.458119661,0.514379621
289.670454545,0.485970885,0.458119661,0.514487088
289.721647165,0.486045837,0.458119661,0.514487088
289.772839784,0.486116201,0.458157241,0.514579773
289.824032403,0.486176819,0.458471775,0.514604807
289.875225023,0.486237764,0.458471775,0.514604807
289.926417642,0.486299336,0.458471775,0.514792919
289.977610261,0.486348927,0.458885938,0.514792919
290.028802880,0.486412466,0.458885938,0.514792919
290.079995500,0.486460865,0.458885938,0.514792919
290.131188119,0.486543745,0.458885938,0.514792919
290.182380738,0.486593753,0.458885938,0.514792919
290.233573357,0.486644685,0.458885938,0.514827013
290.284765977,0.486719072,0.458885938,0.515201330
290.335958596,0.486785144,0.458885938,0.515201330
290.387151215,0.486846745,0.458974361,0.515306115
290.438343834,0.486916661,0.458974361,0.515306115
290.489536454,0.486976922,0.458974361,0.515306115
290.540729073,0.487046450,0.458974361,0.515691280
290.591921692,0.487101227,0.458974361,0.515828669
290.643114311,0.487184048,0.458974361,0.515828669
290.694306931,0.487235427,0.458974361,0.515828669
290.745499550,0.487296999,0.458974361,0.516626120
290.796692169,0.487352788,0.458974361,0.516626120
290.847884788,0.487415731,0.458974361,0.516626120
290.899077408,0.487471461,0.459002525,0.516626120
290.950270027,0.487536490,0.459002525,0.516626120
291.001462646,0.487586856,0.459002525,0.516626120
291.052655266,0.487644047,0.459770113,0.516626120
291.103847885,0.487704575,0.460177004,0.517035782
291.155040504,0.487775326,0.460370988,0.517035782
291.206233123,0.487825900,0.460580915,0.517551005
291.257425743,0.487893045,0.460580915,0.517551005
291.308618362,0.487954617,0.460580915,0.517551005
291.359810981,0.487996042,0.460580915,0.517551005
291.411003600,0.488058537,0.460580915,0.517551005
291.462196220,0.488132089,0.460580915,0.517551005
291.513388839,0.488188595,0.460580915,0.517551005
291.564581458,0.488261074,0.460580915,0.517619431
291.615774077,0.488320827,0.460580915,0.517628193
291.666966697,0.488387316,0.460580915,0.517690897
291.718159316,0.488452166,0.460580915,0.517690897
291.769351935,0.488513798,0.460580915,0.517887592
291.820544554,0.488587111,0.460580915,0.517887592
291.871737174,0.488651007,0.460580915,0.517887592
291.922929793,0.488707334,0.460580915,0.517887592
291.974122412,0.488790333,0.461401939,0.518402517
292.025315032,0.488845587,0.461401939,0.518402517
292.076507651,0.488907665,0.461401939,0.518707454
292.127700270,0.488977909,0.461401939,0.518707454
292.178892889,0.489041775,0.461401939,0.518707454
292.230085509,0.489112854,0.461674005,0.518707454
292.281278128,0.489161104,0.461674005,0.518707454
292.332470747,0.489203870,0.461674005,0.518707454
292.383663366,0.489281684,0.461946905,0.518707454
292.434855986,0.489352226,0.461946905,0.518707454
292.486048605,0.489408284,0.461946905,0.518945634
292.537241224,0.489459544,0.461946905,0.518945634
292.588433843,0.489515930,0.461946905,0.519181609
292.639626463,0.489589661,0.461946905,0.519230783
292.690819082,0.489650518,0.461946905,0.519230783
292.742011701,0.489705116,0.462134242,0.519469738
292.793204320,0.489777893,0.462134242,0.519469738
292.844396940,0.489825785,0.462134242,0.519469738
292.895589559,0.489890307,0.462555081,0.519469738
292.946782178,0.489952594,0.462555081,0.519469738
292.997974797,0.490027577,0.462555081,0.519575834
293.049167417,0.490083128,0.462555081,0.519575834
293.100360036,0.490153074,0.462555081,0.519575834
293.151552655,0.490218431,0.462555081,0.519575834
293.202745275,0.490276217,0.462555081,0.519591153
293.253937894,0.490355045,0.462555081,0.519591153
293.305130513,0.490408957,0.462831855,0.519591153
293.356323132,0.490457088,0.462831855,0.519591153
293.407515752,0.490518928,0.462831855,0.519591153
293.458708371,0.490577221,0.462900519,0.519591153
293.509900990,0.490631014,0.462900519,0.519658148
293.561093609,0.490685910,0.462900519,0.519658148
293.612286229,0.490761548,0.462900519,0.520751774
293.663478848,0.490821481,0.462900519,0.520751774
293.714671467,0.490870684,0.462900519,0.520751774
293.765864086,0.490937084,0.462900519,0.520751774
293.817056706,0.490986824,0.462900519,0.520751774
293.868249325,0.491052657,0.462900519,0.520751774
293.919441944,0.491126806,0.462900519,0.520780325
293.970634563,0.491188228,0.462900519,0.520780325
294.021827183,0.491246492,0.462900519,0.520780325
294.073019802,0.491313726,0.463436127,0.520780325
294.124212421,0.491372526,0.463855416,0.520780325
294.175405041,0.491430223,0.463855416,0.520780325
294.226597660,0.491498232,0.464527041,0.520780325
294.277790279,0.491572082,0.464527041,0.520780325
294.328982898,0.491640300,0.464527041,0.520780325
294.380175518,0.491719723,0.464527041,0.521492302
294.431368137,0.491782099,0.464527041,0.521492302
294.482560756,0.491863459,0.464527041,0.521492302
294.533753375,0.491928905,0.464586854,0.521492302
294.584945995,0.491987109,0.464586854,0.521492302
294.636138614,0.492049366,0.464586854,0.521492302
294.687331233,0.492103398,0.464586854,0.521492302
294.738523852,0.492182285,0.464586854,0.521492302
294.789716472,0.492235124,0.464586854,0.521628499
294.840909091,0.492307067,0.464586854,0.521703541
294.892101710,0.492405266,0.464586854,0.522303343
294.943294329,0.492480665,0.464586854,0.522303343
294.994486949,0.492569149,0.464586854,0.522346377
295.045679568,0.492633969,0.464586854,0.522346377
295.096872187,0.492708176,0.464586854,0.522346377
295.148064806,0.492777288,0.464586854,0.522438586
295.199257426,0.492850959,0.464716017,0.522959173
295.250450045,0.492936939,0.464716017,0.522959173
295.301642664,0.493018687,0.464716017,0.523051143
295.352835284,0.493078560,0.464716017,0.523051143
295.404027903,0.493138283,0.464716017,0.523101032
295.455220522,0.493209630,0.464716017,0.523324847
295.506413141,0.493293077,0.464716017,0.523389220
295.557605761,0.493372768,0.465271980,0.523389220
295.608798380,0.493472278,0.465271980,0.523389220
295.659990999,0.493566394,0.465271980,0.523444176
295.711183618,0.493648738,0.465271980,0.523444176
295.762376238,0.493735164,0.466079295,0.523769081
295.813568857,0.493815154,0.466079295,0.523769081
295.864761476,0.493904978,0.466079295,0.523889363
295.915954095,0.493984818,0.466079295,0.523889363
295.967146715,0.494050562,0.466079295,0.524296701
296.018339334,0.494132072,0.466079295,0.524667203
296.069531953,0.494194120,0.466079295,0.524667203
296.120724572,0.494250417,0.466079295,0.524667203
296.171917192,0.494328946,0.466079295,0.524667203
296.223109811,0.494427204,0.466079295,0.524667203
296.274302430,0.494489819,0.466079295,0.524736404
296.325495050,0.494574398,0.466079295,0.525021195
296.376687669,0.494660586,0.466079295,0.525021195
296.427880288,0.494736463,0.466079295,0.525021195
296.479072907,0.494811833,0.466079295,0.525021195
296.530265527,0.494884640,0.466079295,0.525021195
296.581458146,0.494965583,0.466122448,0.525149167
296.632650765,0.495036691,0.466122448,0.525149167
296.683843384,0.495124787,0.466547728,0.525466919
296.735036004,0.495211303,0.466960341,0.525553644
296.786228623,0.495291531,0.467051059,0.525553644
296.837421242,0.495388746,0.467051059,0.525745273
296.888613861,0.495439947,0.467051059,0.525745273
296.939806481,0.495557666,0.467297763,0.526143789
296.990999100,0.495627820,0.468034714,0.526143789
297.042191719,0.495726734,0.468065679,0.526143789
297.093384338,0.495789915,0.468065679,0.526143789
297.144576958,0.495894998,0.468065679,0.526143789
297.195769577,0.495974004,0.468065679,0.526143789
297.246962196,0.496049136,0.468065679,0.526143789
297.298154815,0.496113479,0.468065679,0.526233375
297.349347435,0.496208996,0.468065679,0.526404023
297.400540054,0.496268183,0.468065679,0.526404023
297.451732673,0.496344060,0.468065679,0.526404023
297.502925293,0.496417105,0.468065679,0.526404023
297.554117912,0.496481955,0.468065679,0.526404023
297.605310531,0.496560067,0.468065679,0.526735842
297.656503150,0.496651858,0.468531460,0.527016461
297.707695770,0.496724755,0.468571424,0.527164698
297.758888389,0.496818244,0.468571424,0.527164698
297.810081008,0.496890992,0.468698531,0.527164698
297.861273627,0.496956915,0.468698531,0.527164698
297.912466247,0.497026742,0.468698531,0.527164698
297.963658866,0.497091770,0.468698531,0.527164698
298.014851485,0.497170925,0.468698531,0.527164698
298.066044104,0.497269541,0.468978107,0.527164698
298.117236724,0.497346342,0.468978107,0.527164698
298.168429343,0.497421533,0.468978107,0.527164698
298.219621962,0.497472167,0.468978107,0.527164698
298.270814581,0.497567207,0.468978107,0.527799547
298.322007201,0.497667223,0.468978107,0.527799547
298.373199820,0.497766227,0.468978107,0.527799547
298.424392439,0.497843564,0.469224632,0.527799547
298.475585059,0.497902364,0.469224632,0.527799547
298.526777678,0.497978270,0.469224632,0.527799547
298.577970297,0.498083740,0.469224632,0.527799547
298.629162916,0.498155236,0.469224632,0.527799547
298.680355536,0.498234123,0.469224632,0.527799547
298.731548155,0.498331040,0.469224632,0.527980506
298.782740774,0.498421401,0.469230771,0.527980506
298.833933393,0.498520672,0.469230771,0.527980506
298.885126013,0.498588979,0.469230771,0.527980506
298.936318632,0.498666406,0.469879508,0.527980506
298.987511251,0.498747796,0.469879508,0.527980506
299.038703870,0.498837411,0.470023990,0.527980506
299.089896490,0.498909354,0.470023990,0.528368771
299.141089109,0.498991728,0.470023990,0.529130101
299.192281728,0.499059945,0.470204085,0.529130101
299.243474347,0.499138653,0.470204085,0.529130101
299.294666967,0.499224007,0.470204085,0.529130101
299.345859586,0.499301583,0.470380187,0.529314637
299.397052205,0.499365032,0.470484585,0.529314637
299.448244824,0.499441087,0.471169680,0.529314637
299.499437444,0.499525130,0.471365631,0.529358625
299.550630063,0.499620080,0.471365631,0.529358625
299.601822682,0.499675840,0.471365631,0.529358625
299.653015302,0.499770314,0.471365631,0.529358625
299.704207921,0.499829173,0.471365631,0.529460609
299.755400540,0.499900252,0.471365631,0.529602587
299.806593159,0.499993205,0.471365631,0.529914558
299.857785779,0.500062346,0.471365631,0.530140400
299.908978398,0.500182867,0.471365631,0.530252099
299.960171017,0.500256419,0.471365631,0.530252099
300.011363636,0.500342429,0.471365631,0.530413628
300.062556256,0.500425160,0.471622705,0.530413628
300.113748875,0.500510812,0.472148538,0.530831099
300.164941494,0.500601768,0.472148538,0.530831099
300.216134113,0.500683844,0.472148538,0.530831099
300.267326733,0.500750244,0.472148538,0.530831099
300.318519352,0.500827670,0.472148538,0.530894279
300.369711971,0.500892401,0.472148538,0.531068742
300.420904590,0.500960410,0.472246706,0.531068742
300.472097210,0.501020730,0.472246706,0.531116784
300.523289829,0.501089871,0.472246706,0.531169951
300.574482448,0.501153529,0.472246706,0.531169951
300.625675068,0.501226604,0.472649574,0.531169951
300.676867687,0.501291692,0.472770333,0.531409144
300.728060306,0.501370430,0.472770333,0.531409144
300.779252925,0.501440167,0.472936988,0.531409144
300.830445545,0.501520395,0.472936988,0.531409144
300.881638164,0.501591384,0.472936988,0.531409144
300.932830783,0.501664042,0.473127753,0.531409144
300.984023402,0.501740456,0.473127753,0.531707346
301.035216022,0.501795053,0.473127753,0.531707346
301.086408641,0.501880884,0.473127753,0.531707346
301.137601260,0.501976490,0.473127753,0.531724751
301.188793879,0.502071202,0.473127753,0.531724751
301.239986499,0.502148211,0.473221421,0.531724751
301.291179118,0.502214909,0.473221421,0.531724751
301.342371737,0.502290606,0.473221421,0.531724751
301.393564356,0.502360046,0.473221421,0.531724751
301.444756976,0.502451122,0.473557681,0.532035708
301.495949595,0.502514780,0.473559588,0.532035708
301.547142214,0.502589285,0.473559588,0.532035708
301.598334833,0.502657890,0.474008799,0.532035708
301.649527453,0.502726734,0.474182457,0.532035708
301.700720072,0.502809823,0.474182457,0.532035708
301.751912691,0.502877951,0.474182457,0.532258093
301.803105311,0.502970457,0.474182457,0.532258093
301.854297930,0.503062963,0.474182457,0.532258093
301.905490549,0.503137529,0.474380165,0.532258093
301.956683168,0.503198802,0.474464566,0.532258093
302.007875788,0.503258944,0.474464566,0.532258093
302.059068407,0.503344238,0.474464566,0.532258093
302.110261026,0.503412902,0.474464566,0.532846689
302.161453645,0.503498197,0.474464566,0.532877862
302.212646265,0.503581882,0.474464566,0.532877862
302.263838884,0.503667772,0.474666655,0.533333361
302.315031503,0.503747225,0.474860340,0.533333361
302.366224122,0.503812611,0.475364953,0.533333361
